Country.FuelCode,CountryCode,FuelType,Year,PrimaryEnergyInputToPower.ktoe,PowerOutput.GWh,PrimaryEnergyInputToPower.MWy,PowerOutput.MWy,Capacity.MW,CapacityFactor,ThermalEfficiency,AvailabilityFactor,LCOE.TotalCalc.USD_kWh,LCOE.Var.USD_kWh,VarOpex.USD_kWh,LCOE.Fixed.USD_kWh,CapEx.USD_kW
mex.nga,MEX,nga,2018,39771,202424,52765.93975,23107.76256,28432.1467,0.812733657,0.437929518,0.9,0.07349973,0.059544128,0.0112,0.013955602,650
mex.oil,MEX,oil,2018,8218,35159,10903.18305,4013.584475,15980.0733,0.251161831,0.368111262,0,0.188070568,0.120453488,0.005,0.06761708,2330
mex.nuc,MEX,nuc,2018,3563,13675,4727.189242,1561.073059,1711.824635,0.911935153,0.330232825,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
mex.wnd,MEX,wnd,2018,1107,12875,1468.705723,1469.748858,4875,0.301486945,1,0,0.051756741,0,0,0.051756741,1510
mex.sol,MEX,sol,2018,160,1856,212.2790566,211.8721461,2555,0.082924519,0.998083134,0,0.060385036,0,0,0.060385036,900
mex.hyd,MEX,hyd,2018,2806,32636,3722.843955,3725.570776,12117,0.307466434,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
mex.ore,MEX,ore,2018,2852,5999,3783.874184,684.8173516,951,0.720102368,0.180983119,0,0.128067697,6.22E-04,6.22E-04,0.127445475,4468.888889
mex.bio,MEX,bio,2018,1817,1813,2410.694037,206.9634703,828.06,0.249937771,0.085852235,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
mkd.coa,MKD,coa,2018,751,2848,996.384822,325.1141553,675,0.4816506,0.326293765,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
mkd.nga,MKD,nga,2018,141,746,187.0709186,85.15981735,220,0.387090079,0.45522745,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
mkd.oil,MKD,oil,2018,13,47,17.24767335,5.365296804,91,0.058959306,0.311073656,0,0.188070568,0.120453488,0.005,0.06761708,2330
mkd.nuc,MKD,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
mkd.wnd,MKD,wnd,2018,8,97,10.61395283,11.07305936,36.8,0.300898352,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
mkd.sol,MKD,sol,2018,2,23,2.653488208,2.625570776,21,0.12502718,0.989478969,0,0.077021936,0,0,0.077021936,967.0967742
mkd.hyd,MKD,hyd,2018,154,1791,204.318592,204.4520548,673.735,0.303460641,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
mkd.ore,MKD,ore,2018,19,54,25.20813797,6.164383562,0,0.400171531,0.244539425,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
mkd.bio,MKD,bio,2018,0,0,0,0,6.170091324,0.771818182,0.35,0,0.167742993,1.06E-01,7.96E-03,0.062020405,2988.181818
mlt.coa,MLT,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
mlt.nga,MLT,nga,2018,292,1745,387.4092783,199.2009132,288.28,0.690998034,0.514187255,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
mlt.oil,MLT,oil,2018,5,18,6.633720519,2.054794521,306.72,0.45,0.309749938,0,0.188070568,0.120453488,0.005,0.06761708,2330
mlt.nuc,MLT,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
mlt.wnd,MLT,wnd,2018,0,0,0,0,0.1,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
mlt.sol,MLT,sol,2018,16,190,21.22790566,21.68949772,131.3,0.165190386,1,0,0.077021936,0,0,0.077021936,967.0967742
mlt.hyd,MLT,hyd,2018,0,0,0,0,0,0.676666667,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
mlt.ore,MLT,ore,2018,1,9,1.326744104,1.02739726,0,0.400171531,0.774374845,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
mlt.bio,MLT,bio,2018,0,0,0,0,1.076712329,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
mmr.coa,MMR,coa,2018,467,1543,619.5894965,176.1415525,160,0.65875,0.284287506,0.9,0.094309193,5.17E-02,4.04E-03,0.042621987,1793.75
mmr.nga,MMR,nga,2018,2858,8798,3791.834649,1004.3379,1995,0.503427519,0.264868591,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
mmr.oil,MMR,oil,2018,21,77,27.86162618,8.789954338,729,0.012057551,0.315486048,0,0.188070568,0.120453488,0.005,0.06761708,2330
mmr.nuc,MMR,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
mmr.wnd,MMR,wnd,2018,0,0,0,0,0.002283105,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
mmr.sol,MMR,sol,2018,1,10,1.326744104,1.141552511,48,0.023782344,0.860416495,0,0.077021936,0,0,0.077021936,967.0967742
mmr.hyd,MMR,hyd,2018,1215,14126,1611.994086,1612.557078,3255,0.49540924,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
mmr.ore,MMR,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
mmr.bio,MMR,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
mne.coa,MNE,coa,2018,354,1555,469.6674127,177.5114155,225,0.788939625,0.377951313,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
mne.nga,MNE,nga,2018,0,0,0,0,0,0.605238095,0.444415819,0.9,0.074743479,5.05E-02,3.24E-03,0.024247542,944.2857143
mne.oil,MNE,oil,2018,0,0,0,0,0,0.45,0.323193916,0,0.188070568,0.120453488,0.005,0.06761708,2330
mne.nuc,MNE,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
mne.wnd,MNE,wnd,2018,12,143,15.92092925,16.32420091,118,0.138340686,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
mne.sol,MNE,sol,2018,0,0,0,0,3,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742
mne.hyd,MNE,hyd,2018,182,2113,241.4674269,241.2100457,652.38,0.369738566,0.998934095,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
mne.ore,MNE,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
mne.bio,MNE,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
mng.coa,MNG,coa,2018,3197,5782,4241.6009,660.0456621,2122,0.311048851,0.155612392,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
mng.nga,MNG,nga,2018,0,0,0,0,0,0.605238095,0.444415819,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
mng.oil,MNG,oil,2018,102,295,135.3278986,33.67579909,180,0.187087773,0.248845947,0,0.188070568,1.20E-01,5.00E-03,0.06761708,2330
mng.nuc,MNG,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
mng.wnd,MNG,wnd,2018,29,340,38.47557901,38.81278539,156,0.248799906,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
mng.sol,MNG,sol,2018,3,33,3.980232311,3.767123288,63,0.059795608,0.946458144,0,0.077021936,0,0,0.077021936,967.0967742
mng.hyd,MNG,hyd,2018,7,85,9.287208727,9.703196347,29,0.334592977,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
mng.ore,MNG,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
mng.bio,MNG,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
moz.coa,MOZ,coa,2018,0,0,0,0,58.5,0.65875,0.357142857,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
moz.nga,MOZ,nga,2018,495,2736,656.7383314,312.3287671,658.4,0.474375406,0.475575663,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
moz.oil,MOZ,oil,2018,0,0,0,0,189.6,0.45,0.323193916,0,0.188070568,0.120453488,0.005,0.06761708,2330
moz.nuc,MOZ,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,3.93E-03,3.93E-03,0.170074358,7644.444444
moz.wnd,MOZ,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
moz.sol,MOZ,sol,2018,0,2,0,0.228310502,17,0.01343003,1,0,0.077021936,0,0,0.077021936,967.0967742
moz.hyd,MOZ,hyd,2018,1197,13921,1588.112692,1589.155251,2207,0.720052221,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
moz.ore,MOZ,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
moz.bio,MOZ,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
mys.coa,MYS,coa,2018,20472,77286,27161.10529,8822.60274,9546,0.924219855,0.324824879,0.9,0.082749542,0.05504036,0.0049,0.027709182,1630
mys.nga,MYS,nga,2018,12816,63886,17003.55243,7292.922374,14074.5,0.518165645,0.428905807,0.9,0.08426634,0.050844128,0.0025,0.033422212,890
mys.oil,MYS,oil,2018,380,1048,504.1627594,119.6347032,2207.6,0.054192201,0.237293812,0,0.188070568,0.120453488,0.005,0.06761708,2330
mys.nuc,MYS,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
mys.wnd,MYS,wnd,2018,0,0,0,0,1.15,0.346428571,1,0,0.067947992,2.91E-03,2.91E-03,0.065037278,1655.357143
mys.sol,MYS,sol,2018,49,573,65.01046109,65.4109589,483,0.135426416,1,0,0.092332306,0,0,0.092332306,1090
mys.hyd,MYS,hyd,2018,2264,26325,3003.748651,3005.136986,6148.1,0.488791169,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
mys.ore,MYS,ore,2018,147,512,195.0313833,58.44748858,0,0.394365079,0.29968248,0,0.160160044,0.002562698,0.002562698,0.157597346,4692.460317
mys.bio,MYS,bio,2018,289,840,383.429046,95.89041096,777,0.123411082,0.250086455,0,0.177179127,0.116800641,0.0094,0.060378486,3060
ner.coa,NER,coa,2018,74,240,98.17906368,27.39726027,40,0.684931507,0.279053998,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
ner.nga,NER,nga,2018,0,0,0,0,0,0.605238095,0.444415819,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
ner.oil,NER,oil,2018,83,342,110.1197606,39.04109589,210,0.18590998,0.354533062,0,0.188070568,0.120453488,0.005,0.06761708,2330
ner.nuc,NER,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
ner.wnd,NER,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
ner.sol,NER,sol,2018,2,24,2.653488208,2.739726027,20,0.136986301,1,0,0.077021936,0.00E+00,0.00E+00,0.077021936,967.0967742
ner.hyd,NER,hyd,2018,0,0,0,0,0,0.676666667,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
ner.ore,NER,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
ner.bio,NER,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
nga.coa,NGA,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
nga.nga,NGA,nga,2018,6404,29791,8496.469241,3400.799087,15703,0.216570024,0.400260272,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
nga.oil,NGA,oil,2018,0,0,0,0,0,0.45,0.323193916,0,0.188070568,0.120453488,0.005,0.06761708,2330
nga.nuc,NGA,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
nga.wnd,NGA,wnd,2018,0,0,0,0,3,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
nga.sol,NGA,sol,2018,2,28,2.653488208,3.196347032,19,0.168228791,1,0,0.077021936,0,0,0.077021936,967.0967742
nga.hyd,NGA,hyd,2018,555,6458,736.3429776,737.2146119,2111,0.349225302,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333
nga.ore,NGA,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
nga.bio,NGA,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,1.06E-01,7.96E-03,0.062020405,2988.181818
nic.coa,NIC,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
nic.nga,NIC,nga,2018,0,0,0,0,0,0.605238095,0.444415819,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
nic.oil,NIC,oil,2018,416,1898,551.9255472,216.6666667,808.66,0.267932959,0.392565026,0,0.188070568,0.120453488,0.005,0.06761708,2330
nic.nuc,NIC,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
nic.wnd,NIC,wnd,2018,69,801,91.54534316,91.43835616,186.2,0.491076027,0.998831322,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
nic.sol,NIC,sol,2018,2,24,2.653488208,2.739726027,13.96,0.196255446,1,0,0.077021936,0,0,0.077021936,967.0967742
nic.hyd,NIC,hyd,2018,35,411,46.43604363,46.91780822,142.45,0.329363343,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
nic.ore,NIC,ore,2018,689,801,914.1266875,91.43835616,154.5,0.59183402,0.1000281,0,0.149953131,2.56E-03,2.56E-03,0.147390433,4610.524834
nic.bio,NIC,bio,2018,387,702,513.4499682,80.1369863,176.6,0.453776819,0.15607555,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
nld.coa,NLD,coa,2018,5867,30298,7784.007657,3458.675799,6988.6667,0.494897803,0.444330986,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
nld.nga,NLD,nga,2018,9415,58359,12491.29574,6661.986301,13699.3333,0.486300038,0.533330284,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
nld.oil,NLD,oil,2018,373,1304,494.8755507,148.8584475,222,0.670533547,0.300799761,0,0.188070568,0.120453488,0.005,0.06761708,2330
nld.nuc,NLD,nuc,2018,916,3515,1215.297599,401.2557078,485,0.827331356,0.33017074,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
nld.wnd,NLD,wnd,2018,908,10564,1204.683646,1205.936073,4393,0.274513106,1,0,0.06355622,0.0069,0.0069,0.05665622,1640
nld.sol,NLD,sol,2018,318,3693,421.904625,421.5753425,4522,0.09322763,0.999219533,0,0.077021936,0,0,0.077021936,967.0967742
nld.hyd,NLD,hyd,2018,6,72,7.960464623,8.219178082,37,0.222139948,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
nld.ore,NLD,ore,2018,1823,5064,2418.654501,578.0821918,6.007031963,0.384695341,0.239009826,0,0.147025283,0.005222222,0.005222222,0.141803061,4600.286738
nld.bio,NLD,bio,2018,505,1496,670.0057724,170.7762557,1122,0.152207002,0.254887738,0,0.167742993,1.06E-01,7.96E-03,0.062020405,2988.181818
nor.coa,NOR,coa,2018,50,178,66.33720519,20.3196347,50,0.406392694,0.306308272,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
nor.nga,NOR,nga,2018,327,2586,433.8453219,295.2054795,311,0.94921376,0.680439467,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
nor.oil,NOR,oil,2018,4,30,5.306976415,3.424657534,28,0.122309198,0.645312371,0,0.188070568,0.120453488,0.005,0.06761708,2330
nor.nuc,NOR,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
nor.wnd,NOR,wnd,2018,333,3876,441.8057866,442.4657534,1710,0.258751903,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
nor.sol,NOR,sol,2018,0,2,0,0.228310502,68,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742
nor.hyd,NOR,hyd,2018,11934,138796,15833.36413,15844.29224,32701,0.484520114,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
nor.ore,NOR,ore,2018,215,360,285.2499823,41.09589041,0,0.400171531,0.144069739,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
nor.bio,NOR,bio,2018,37,16,49.08953184,1.826484018,196,0.771818182,0.0372072,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
npl.coa,NPL,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.094309193,5.17E-02,4.04E-03,0.042621987,1793.75
npl.nga,NPL,nga,2018,0,0,0,0,0,0.605238095,0.444415819,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
npl.oil,NPL,oil,2018,0,0,0,0,70.41,0.45,0.323193916,0,0.188070568,0.120453488,0.005,0.06761708,2330
npl.nuc,NPL,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
npl.wnd,NPL,wnd,2018,1,14,1.326744104,1.598173516,0.646347032,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
npl.sol,NPL,sol,2018,0,1,0,0.114155251,53,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742
npl.hyd,NPL,hyd,2018,421,4898,558.5592677,559.1324201,1128.705,0.49537516,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
npl.ore,NPL,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
npl.bio,NPL,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
nzl.coa,NZL,coa,2018,382,1583,506.8162477,180.7077626,258,0.700417684,0.356554794,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
nzl.nga,NZL,nga,2018,1057,5730,1402.368518,654.109589,1536.14,0.425813786,0.466432026,0.9,0.074743479,5.05E-02,3.24E-03,0.024247542,944.2857143
nzl.oil,NZL,oil,2018,3,12,3.980232311,1.369863014,183.1384,0.45,0.344166598,0,0.188070568,0.120453488,0.005,0.06761708,2330
nzl.nuc,NZL,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
nzl.wnd,NZL,wnd,2018,178,2068,236.1604505,236.0730594,689.45,0.342407802,0.99962995,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
nzl.sol,NZL,sol,2018,9,99,11.94069693,11.30136986,90,0.125570776,0.946458144,0,0.077021936,0,0,0.077021936,967.0967742
nzl.hyd,NZL,hyd,2018,2260,26287,2998.441675,3000.799087,5380.5,0.557717514,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
nzl.ore,NZL,ore,2018,4833,8240,6412.154254,940.6392694,957.2,0.982698777,0.146696295,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
nzl.bio,NZL,bio,2018,78,309,103.4860401,35.2739726,267.306,0.131961021,0.340857304,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
omn.coa,OMN,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
omn.nga,OMN,nga,2018,6805,36537,9028.493626,4170.890411,9727.9,0.428755478,0.461969691,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
omn.oil,OMN,oil,2018,278,1130,368.8348609,128.9954338,902.1,0.142994606,0.34973764,0,0.188070568,1.20E-01,5.00E-03,0.06761708,2330
omn.nuc,OMN,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
omn.wnd,OMN,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
omn.sol,OMN,sol,2018,0,4,0,0.456621005,8,0.057077626,1,0,0.077021936,0,0,0.077021936,967.0967742
omn.hyd,OMN,hyd,2018,0,0,0,0,0,0.676666667,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
omn.ore,OMN,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
omn.bio,OMN,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
pak.coa,PAK,coa,2018,2734,11547,3627.31838,1318.150685,2592,0.508545789,0.363395365,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
pak.nga,PAK,nga,2018,11190,53496,14846.26652,6106.849315,13577,0.449793718,0.41133906,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
pak.oil,PAK,oil,2018,6587,31221,8739.263412,3564.041096,4960,0.718556673,0.407819393,0,0.188070568,0.120453488,0.005,0.06761708,2330
pak.nuc,PAK,nuc,2018,2724,10456,3614.050939,1193.607306,1417,0.842348134,0.330268534,0,0.174007691,3.93E-03,3.93E-03,0.170074358,7644.444444
pak.wnd,PAK,wnd,2018,271,3157,359.5476521,360.3881279,1186,0.303868573,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
pak.sol,PAK,sol,2018,76,882,100.8325519,100.6849315,1169,0.086129112,0.998535985,0,0.077021936,0,0,0.077021936,967.0967742
pak.hyd,PAK,hyd,2018,3214,37380,4264.15555,4267.123288,9616,0.443752422,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
pak.ore,PAK,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
pak.bio,PAK,bio,2018,450,1046,597.0348467,119.4063927,940,0.127028077,0.199999034,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
pan.coa,PAN,coa,2018,135,483,179.110454,55.1369863,420,0.131278539,0.307837902,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
pan.nga,PAN,nga,2018,222,623,294.537191,71.11872146,1076.5,0.066064767,0.241459224,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
pan.oil,PAN,oil,2018,276,1409,366.1813726,160.8447489,412.378,0.390042022,0.439248856,0,0.188070568,0.120453488,0.005,0.06761708,2330
pan.nuc,PAN,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
pan.wnd,PAN,wnd,2018,51,588,67.66394929,67.12328767,270,0.248604769,0.992009606,0,0.07390216,0.00E+00,0.00E+00,0.07390216,1990
pan.sol,PAN,sol,2018,20,233,26.53488208,26.59817352,188.98,0.140745971,1,0,0.077021936,0,0,0.077021936,967.0967742
pan.hyd,PAN,hyd,2018,675,7855,895.5522701,896.6894977,1776.653,0.504707164,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
pan.ore,PAN,ore,2018,0,0,0,0,0,0.411362007,1,0,0.153922577,0.000622222,0.000622222,0.153300354,4833.620072
pan.bio,PAN,bio,2018,79,33,104.8127842,3.767123288,8.1,0.465076949,0.035941449,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
per.coa,PER,coa,2018,118,133,156.5558042,15.1826484,135,0.112464062,0.096979147,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
per.nga,PER,nga,2018,4018,20681,5330.857809,2360.844749,3608.4,0.654263593,0.44286395,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
per.oil,PER,oil,2018,326,748,432.5185778,85.38812785,5197.5,0.016428692,0.197420717,0,0.188070568,0.120453488,0.005,0.06761708,2330
per.nuc,PER,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
per.wnd,PER,wnd,2018,129,1502,171.1499894,171.4611872,372.25,0.460607622,1,0,0.054770836,0,0,0.054770836,1810
per.sol,PER,sol,2018,65,750,86.23836675,85.61643836,284.48,0.300957671,0.992788263,0,0.058822495,0.00E+00,0.00E+00,0.058822495,990
per.hyd,PER,hyd,2018,2642,30722,3505.257922,3507.077626,5363.26,0.653907815,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
per.ore,PER,ore,2018,21,47,27.86162618,5.365296804,0,0.435555556,0.192569406,0,0.1290354,0.000622222,0.000622222,0.128413178,4728.888889
per.bio,PER,bio,2018,260,372,344.953467,42.46575342,184.1,0.230666776,0.123105745,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
phl.coa,PHL,coa,2018,14896,51932,19763.18017,5928.310502,8844,0.670320048,0.299967437,0.9,0.091401706,0.062635914,0.0056,0.028765792,1470
phl.nga,PHL,nga,2018,3349,21334,4443.266004,2435.388128,3453,0.705296301,0.548107659,0.9,0.073283909,0.050544128,0.0022,0.02273978,1110
phl.oil,PHL,oil,2018,728,3173,965.8697076,362.2146119,4302,0.084196795,0.375013948,0,0.188070568,0.120453488,0.005,0.06761708,2330
phl.nuc,PHL,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
phl.wnd,PHL,wnd,2018,99,1153,131.3476663,131.6210046,427,0.308245912,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
phl.sol,PHL,sol,2018,107,1249,141.9616191,142.5799087,896,0.159129362,1,0,0.091411098,0,0,0.091411098,990
phl.hyd,PHL,hyd,2018,807,9384,1070.682492,1071.232877,3701,0.289444171,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333
phl.ore,PHL,ore,2018,8987,10457,11923.44926,1193.721461,1944,0.61405425,0.100115448,0,0.159545906,0.002562698,0.002562698,0.156983207,4625.793651
phl.bio,PHL,bio,2018,200,511,265.3488208,58.33333333,258,0.226098191,0.219836414,0,0.192396454,0.118900641,0.0115,0.073495814,3460
pol.coa,POL,coa,2018,32126,133008,42622.98108,15183.56164,31967,0.47497612,0.356229463,0.9,0.121106462,0.039646515,0.0037,0.081459947,2090
pol.nga,POL,nga,2018,2209,12634,2930.777725,1442.237443,3046,0.4734857,0.492100588,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
pol.oil,POL,oil,2018,370,1800,490.8953184,205.4794521,375,0.547945205,0.418580998,0,0.188070568,0.120453488,0.005,0.06761708,2330
pol.nuc,POL,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
pol.wnd,POL,wnd,2018,1100,12799,1459.418514,1461.073059,5864,0.249159799,1,0,0.078206996,0.007,0.007,0.071206996,1820
pol.sol,POL,sol,2018,26,300,34.4953467,34.24657534,562,0.060936967,0.992788263,0,0.077021936,0,0,0.077021936,967.0967742
